"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"estimate.infl"	"lower.infl"	"upper.infl"	"se.infl"	"p.value.infl"	"n.infl"	"message"	"q.value"	"q.value.infl"
"hMGS.00195"	"bbps"	84.6778559826746	-0.791437754987303	-1.26546117929741	-0.317414330677199	0.241771179029154	0.00107236443012427	3694	-0.752096510625631	-1.22516139420481	-0.279031627046453	0.241282261462869	0.00184103076080363	3693	NA	0.0032170932903728	0.0055230922824109
"hMGS.01559"	"bbps"	74.7157552788305	-0.559236442316799	-1.05184707146587	-0.066625813167725	0.251251407638773	0.0260894750659047	3694	-0.523282925058176	-1.01479186302226	-0.0317739870940961	0.250689476639914	0.0369249820255162	3693	NA	0.039134212598857	0.0481603016387563
"hMGS.01022"	"bbps"	72.1710882512182	0.447366532770302	-0.0265863556836214	0.921319421224224	0.241735202880639	0.0643028611824658	3694	0.477017096005953	0.00386158670429654	0.950172605307609	0.241328484253918	0.0481603016387563	3693	NA	0.0643028611824658	0.0481603016387563
