"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"estimate.infl"	"lower.infl"	"upper.infl"	"se.infl"	"p.value.infl"	"n.infl"	"message"	"q.value"	"q.value.infl"
"hMGS.00357"	"syssd_all"	64.1677943166441	-0.0869039382910859	-0.139736779236682	-0.0340710973454893	0.0269468975891677	0.0012710411806455	3695	-0.0906774675423193	-0.143319296087493	-0.0380356389971459	0.0268494709507988	0.00073996469511375	3694	NA	0.0179283703375261	0.0124273623959861
"hMGS.00332"	"syssd_all"	93.3423545331529	0.116742697751332	0.044958842148866	0.188526553353798	0.0366126858002414	0.00144205238798461	3695	0.122735682263205	0.0510131713080181	0.194458193218393	0.036581394066833	0.00080152703563789	3694	NA	0.0187505946850186	0.0124273623959861
"hMGS.00492"	"syssd_all"	40.1623815967524	-0.0693904242967783	-0.112130568771783	-0.0266502798217736	0.0217992119201036	0.0014692630163634	3695	-0.0720650737009275	-0.114782504155773	-0.0293476432460818	0.0217876247802814	0.000950251975465636	3694	NA	0.0187505946850186	0.0134035541802521
"hMGS.02714"	"syssd_all"	76.021650879567	-0.0865577585679736	-0.141203729107844	-0.0319117880281031	0.0278716674220658	0.00191392847861124	3695	-0.0826654170958853	-0.137159733847832	-0.0281711003439386	0.0277943151871986	0.00295733659039863	3694	NA	0.0229240737232308	0.0234356862124126
"hMGS.00051"	"syssd_all"	95.9404600811908	0.0881520328495333	0.0323526744728822	0.143951391226184	0.028459942127004	0.00196736453594891	3695	0.092606595811128	0.0367952489402559	0.148417942682	0.0284660540476577	0.00115163177402635	3694	NA	0.0229240737232308	0.0150860037068667
"hMGS.00336"	"syssd_all"	53.4776725304465	-0.0542064403444712	-0.0887307296707047	-0.0196821510182377	0.0176087916561365	0.00209712801579402	3695	-0.0524121109803585	-0.0868139699518913	-0.0180102520088258	0.0175463455323748	0.00283582099317988	3694	NA	0.0234179295096999	0.0234356862124126
"hMGS.00224"	"syssd_all"	76.8876860622463	-0.0662750518540585	-0.108853078482353	-0.0236970252257641	0.021716525224963	0.00229125664676001	3695	-0.0632625995777934	-0.10572210631998	-0.0208030928356068	0.0216560732095638	0.00350824796058442	3694	NA	0.0245622712532673	0.0245104597885025
"hMGS.00324"	"syssd_all"	69.9864682002706	-0.0775725349859434	-0.128057460622661	-0.0270876093492254	0.0257493652921342	0.00260835612969604	3695	-0.0749950830183992	-0.125418314493633	-0.0245718515431652	0.0257178963222741	0.00356682064086417	3694	NA	0.0261448934717857	0.0245104597885025
"hMGS.00398"	"syssd_all"	44.2219215155616	-0.0646385578863925	-0.106747560486226	-0.0225295552865594	0.0214773038952825	0.00263400046170975	3695	-0.0625280561560212	-0.104486980274926	-0.0205691320371161	0.0214007557372474	0.00350232046454892	3694	NA	0.0261448934717857	0.0245104597885025
"hMGS.00322"	"syssd_all"	34.9661705006766	-0.06454535884561	-0.106922148342606	-0.0221685693486143	0.0216138861037046	0.00284300247692782	3695	-0.0665145890430772	-0.108863283888269	-0.0241658941978854	0.0215995546407453	0.00208964150090194	3694	NA	0.0272115951363091	0.0215393816246815
"hMGS.00030"	"syssd_all"	81.4343707713126	0.101026373810123	0.0342346313943035	0.167818116225943	0.0340665050462551	0.00304128440002991	3695	0.105572399262804	0.0389855172868424	0.172159281238766	0.0339620146702099	0.00189490856124516	3694	NA	0.0276367496058671	0.0203134197765481
"hMGS.00254"	"syssd_all"	78.3761840324763	0.0637447689069096	0.0215260580298685	0.105963479783951	0.0215332595784843	0.00309366600065676	3695	0.0610656688548166	0.0189074020198892	0.103223935689744	0.0215024286200292	0.00453767579336213	3694	NA	0.0276367496058671	0.030112615005064
"hMGS.00391"	"syssd_all"	66.0081190798376	-0.0655799303698748	-0.109366526493035	-0.0217933342467144	0.0223329448197578	0.00334094398317484	3695	-0.0631286270562891	-0.106785452085637	-0.0194718020269414	0.0222667541729427	0.00460678065375979	3694	NA	0.0286068748446491	0.030112615005064
"hMGS.00252"	"syssd_all"	98.6738836265223	0.11354648311935	0.0375551017624964	0.189537864476204	0.0387586950546751	0.00341574625010736	3695	0.125049198640244	0.0492016276026814	0.200896769677807	0.038685342275186	0.00123840328936966	3694	NA	0.0286068748446491	0.0150860037068667
"hMGS.05778"	"syssd_all"	62.1650879566982	-0.0465690159440064	-0.0779896820783265	-0.0151483498096863	0.0160258176041832	0.0036847843295318	3695	-0.0480457728156728	-0.0793698769823917	-0.0167216686489538	0.0159765655587438	0.00265445675605732	3694	NA	0.0286477946117411	0.0234356862124126
"hMGS.00157"	"syssd_all"	92.9634641407307	0.0866655394604738	0.028096445201551	0.145234633719397	0.0298726200718731	0.00374043371139075	3695	0.0804674646191614	0.0220285213166899	0.138906407921633	0.0298062349648177	0.00697319473107339	3694	NA	0.0286477946117411	0.0389336705818264
"hMGS.02800"	"syssd_all"	88.7144790257104	0.108108258050197	0.0347189596501003	0.181497556450294	0.037431526920248	0.00389830643120507	3695	0.113496741702088	0.0401829916960791	0.186810491708098	0.0373929906213517	0.00242075342812375	3694	NA	0.0286477946117411	0.0234356862124126
"hMGS.02378"	"syssd_all"	66.468200270636	-0.0781502973831236	-0.131291069621115	-0.025009525145132	0.0271039550718273	0.00395815123463513	3695	-0.0746733996912047	-0.127670063554244	-0.0216767358281655	0.0270304513768715	0.00576424741683474	3694	NA	0.0286477946117411	0.035109506993448
"hMGS.00285"	"syssd_all"	98.8633288227334	0.146028136859456	0.0466718325446367	0.245384441174275	0.0506757560125633	0.00397997858931394	3695	0.159138372010668	0.0595565154360094	0.258720228585327	0.0507907920226121	0.00174304102136549	3694	NA	0.0286477946117411	0.0194639580719146
"hMGS.01431"	"syssd_all"	62.1380243572395	-0.0872381570757126	-0.146831392704125	-0.0276449214473002	0.0303949738220506	0.00412686174068881	3695	-0.0831461850938952	-0.142537758863206	-0.0237546113245847	0.0302921152002333	0.00608481363379914	3694	NA	0.0286477946117411	0.0362384456412927
"hMGS.05848"	"syssd_all"	41.48849797023	-0.0558239131969452	-0.0940326950641682	-0.0176151313297222	0.0194880327000231	0.00420074003501236	3695	-0.0581081017488157	-0.0961763425439421	-0.0200398609536893	0.0194163491965264	0.00278376432591968	3694	NA	0.0286477946117411	0.0234356862124126
"hMGS.00964"	"syssd_all"	51.6914749661705	-0.0577962040540247	-0.0974327719057261	-0.0181596362023233	0.0202162616200353	0.00427579024055837	3695	-0.0560779678759041	-0.095642133168642	-0.0165138025831662	0.0201793314570826	0.00548148738306431	3694	NA	0.0286477946117411	0.0341636888060752
"hMGS.00506"	"syssd_all"	52.043301759134	-0.0661170769942057	-0.111786339152998	-0.0204478148354135	0.0232931810657893	0.00455856541819798	3695	-0.0689007886091253	-0.114483345057421	-0.0233182321608295	0.0232489554228047	0.00306063066206881	3694	NA	0.0291319153690627	0.0234356862124126
"hMGS.00021"	"syssd_all"	75.020297699594	-0.0545209068462202	-0.0921867145061352	-0.0168550991863052	0.0192110937715836	0.00456544942350982	3695	-0.0522153189033985	-0.0897506322911429	-0.0146800055156542	0.0191445345704233	0.00641423135529884	3694	NA	0.0291319153690627	0.0373698696352193
"hMGS.00070"	"syssd_all"	69.2828146143437	-0.0599340108224846	-0.101645667753089	-0.01822235389188	0.0212746414439631	0.00487168124430492	3695	-0.0574314677789621	-0.0990271664497236	-0.0158357691082007	0.0212154960039128	0.00682063637136105	3694	NA	0.0303197270407727	0.0388921393090375
