"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"estimate.infl"	"lower.infl"	"upper.infl"	"se.infl"	"p.value.infl"	"n.infl"	"message"	"q.value"	"q.value.infl"
"hMGS.00391"	"dbp_m_all"	66.0081190798376	-0.0928885788760315	-0.174331713204991	-0.0114454445470715	0.0415393107927547	0.0254027185411461	3695	-0.0968973403277386	-0.178275312739898	-0.0155193679155795	0.0415060716297155	0.0196228957873159	3694	NA	0.106373883891049	0.0862120667377156
"hMGS.00131"	"dbp_m_all"	77.3477672530447	0.0941768061163667	0.0101947968777152	0.178158815355018	0.0428342402525128	0.0279678436423685	3695	0.098389571423402	0.0145591312086125	0.182220011638191	0.0427569298321046	0.0214411616054869	3694	NA	0.113404801106122	0.0884035586195459
"hMGS.00308"	"dbp_m_all"	82.7604871447903	0.0930734560050495	0.0097053971865068	0.176441514823592	0.0425211005689487	0.0286702695735295	3695	0.0979850629112955	0.0147374736304091	0.181232652192182	0.0424596521795047	0.0210714864862536	3694	NA	0.113404801106122	0.0884035586195459
"hMGS.00822"	"dbp_m_all"	84.0866035182679	0.104504564569439	0.0108745910817484	0.198134538057129	0.0477550944013653	0.0287090856441456	3695	0.109854388957237	0.0163052554335423	0.203403522480932	0.0477138582080493	0.0213722023721434	3694	NA	0.113404801106122	0.0884035586195459
"hMGS.00129"	"dbp_m_all"	47.1718538565629	-0.0733800578498658	-0.139151195305105	-0.00760892039462664	0.0335459550084467	0.0287743525194639	3695	-0.0776766083574409	-0.14335893063372	-0.011994286081162	0.033500652478753	0.0204696599731992	3694	NA	0.113404801106122	0.0884035586195459
"hMGS.00079"	"dbp_m_all"	62.6792963464141	-0.0767578026666602	-0.145982912070959	-0.0075326932623611	0.0353076211751973	0.0297726062367355	3695	-0.0798420471872012	-0.14897708317451	-0.0107070111998924	0.0352616767259668	0.0236170427044082	3694	NA	0.115638528571668	0.0954709835900212
"hMGS.00453"	"dbp_m_all"	75.31799729364	-0.0981682482760335	-0.188452874925756	-0.00788362162631144	0.0460488314590449	0.0330888942971484	3695	-0.102774899561158	-0.193028099736356	-0.0125216993859602	0.0460327983143888	0.0256340821484374	3694	NA	0.126683195309082	0.0978475958911579
"hMGS.00074"	"dbp_m_all"	61.7591339648173	-0.0717884048509867	-0.138086743452202	-0.00549006624977086	0.0338148490341182	0.0338236875417802	3695	-0.0752790313957268	-0.141515168433043	-0.00904289435841048	0.033783120503697	0.025922310851762	3694	NA	0.127672510721086	0.0978475958911579
"hMGS.00061"	"dbp_m_all"	82.6522327469553	-0.0977628715931941	-0.189521938416517	-0.00600380476987157	0.0468008559129311	0.0367862164189301	3695	-0.103530808558172	-0.19506758268228	-0.0119940344340642	0.0466874731690984	0.0266496759093501	3694	NA	0.136926472226018	0.0991960158848031
"hMGS.00032"	"dbp_m_all"	80.7577807848444	0.0845189660122903	0.00476305538635137	0.164274876638229	0.040678758084977	0.0378066173509579	3695	0.0884303281760714	0.00867814237533748	0.168182513976805	0.0406768544159137	0.0297726997446646	3694	NA	0.138796896576119	0.106387780420935
"hMGS.00158"	"dbp_m_all"	95.6427604871448	0.133317859328806	0.00708314975576785	0.259552568901845	0.0643848358365918	0.0384640254373391	3695	0.145703101154829	0.0193127484333079	0.27209345387635	0.0644642140602245	0.0238677458975053	3694	NA	0.139302146178472	0.0954709835900212
