"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"estimate.infl"	"lower.infl"	"upper.infl"	"se.infl"	"p.value.infl"	"n.infl"	"message"	"q.value"	"q.value.infl"
"hMGS.02245"	"dbp_m_all"	71.5561569688769	0.0492274520863511	-0.0464816225762989	0.144936526749001	0.048815515929077	0.313312221134773	3695	0.0540935917752323	-0.0414770392367161	0.149664222787181	0.0487448994191541	0.267190849187739	3694	NA	0.718767575789715	0.640292462487057
"hMGS.00232"	"dbp_m_all"	56.5629228687415	-0.0369820389758291	-0.108921000171043	0.0349569222193846	0.0366917924817911	0.313565732635254	3695	-0.0336623939570451	-0.105564802247011	0.0382400143329205	0.0366731455362174	0.358731571260646	3694	NA	0.718767575789715	0.696406188989493
"hMGS.00590"	"dbp_m_all"	43.2205683355886	-0.0417359511124922	-0.123014423481709	0.0395425212567246	0.0414553225659688	0.314113766601566	3695	-0.046443340213486	-0.127543509093262	0.0346568286662904	0.0413643766192866	0.261603881490577	3694	NA	0.718767575789715	0.639088895201013
"hMGS.00368"	"dbp_m_all"	54.7767253044655	-0.0428501066738249	-0.126448740938279	0.0407485275906287	0.0426386993811159	0.314985074174605	3695	-0.0486349082761592	-0.132223451626692	0.0349536350743738	0.0426335485606026	0.254043735079098	3694	NA	0.718767575789715	0.636296457955123
"hMGS.06036"	"dbp_m_all"	63.8971583220568	-0.0457632727967476	-0.135941441509649	0.0444148959161535	0.045994529220723	0.319817215580735	3695	-0.040548762895297	-0.130536456946655	0.0494389311560609	0.0458973750518257	0.377044087650746	3694	NA	0.718767575789715	0.701720940905554
"hMGS.00061"	"dbp_m_all"	82.6522327469553	-0.0447860004709334	-0.133290237134368	0.0437182361925013	0.0451407558777778	0.321195869049047	3695	-0.0504866302836251	-0.138778349545826	0.0378050889785756	0.0450323590982892	0.262312606239222	3694	NA	0.718767575789715	0.639088895201013
"hMGS.00186"	"dbp_m_all"	72.043301759134	0.0437977749514935	-0.0430903633873793	0.130685913290366	0.0443164800838296	0.323074900729635	3695	0.039662894938326	-0.0472196040366841	0.126545393913336	0.0443135995752936	0.370820575485188	3694	NA	0.718767575789715	0.696406188989493
"hMGS.01859"	"dbp_m_all"	90.148849797023	-0.0617126832051148	-0.184516863392244	0.0610914969820145	0.0626351203917915	0.324556780806109	3695	-0.0537166232804084	-0.176549282390614	0.0691160358297974	0.0626496398560522	0.391274131923015	3694	NA	0.718767575789715	0.718229228461424
"hMGS.00805"	"dbp_m_all"	37.6995940460081	0.0346647569240898	-0.0350555456180707	0.10438505946625	0.0355601864433768	0.329715881155222	3695	0.0281652781634347	-0.0414240962872097	0.0977546526140791	0.0354934044310581	0.427518574651546	3694	NA	0.718767575789715	0.734199449372621
"hMGS.00306"	"dbp_m_all"	62.5439783491204	-0.0374979624300675	-0.113126975804004	0.0381310509438689	0.038573868988585	0.331062680090891	3695	-0.033048747401364	-0.108497010423668	0.0423995156209395	0.0384816753162618	0.390498676980785	3694	NA	0.718767575789715	0.718229228461424
"hMGS.00013"	"dbp_m_all"	99.4316644113667	0.0779362716423422	-0.083228265616257	0.239100808900941	0.0822004607554696	0.343130191335291	3695	0.0930149504981866	-0.0685642036310459	0.254594104627419	0.0824119243837234	0.259117556953829	3694	NA	0.718767575789715	0.639088895201013
"hMGS.00141"	"dbp_m_all"	79.1610284167794	0.0367533036851284	-0.0395995286904641	0.113106136060721	0.0389430460820807	0.345350675669533	3695	0.0413641379511152	-0.0348729674701706	0.117601243372401	0.0388840169455763	0.287499133901067	3694	NA	0.718767575789715	0.656538725779489
"hMGS.00327"	"dbp_m_all"	80.8119079837618	0.0403073409932077	-0.0437032360968962	0.124317918083312	0.0428488069559544	0.346928571289585	3695	0.044384733533968	-0.0394346606936673	0.128204127761603	0.0427512918742756	0.29924349792885	3694	NA	0.718767575789715	0.656538725779489
"hMGS.00079"	"dbp_m_all"	62.6792963464141	-0.0317748000771722	-0.098591882306628	0.0350422821522836	0.0340794261505833	0.351205831359797	3695	-0.0348942622213311	-0.101639422861675	0.0318508984190128	0.0340427399890463	0.305426307361204	3694	NA	0.718767575789715	0.660114922361311
"hMGS.00636"	"dbp_m_all"	55.0744248985115	-0.0338126459541173	-0.105723567408606	0.0380982755003719	0.0366774910750038	0.356647719636454	3695	-0.0393657834887296	-0.111115607484129	0.0323840405066701	0.0365953213551609	0.282131698140178	3694	NA	0.718767575789715	0.656538725779489
"hMGS.00001"	"dbp_m_all"	94.5872801082544	0.0413556259858714	-0.0468680741560012	0.129579326127744	0.0449976708559524	0.358125454538445	3695	0.0485241969136034	-0.0396677510258431	0.13671614485305	0.0449814716756462	0.280767722984868	3694	NA	0.718767575789715	0.656538725779489
"hMGS.02802"	"dbp_m_all"	89.2016238159675	0.0691516481767617	-0.0792457728509698	0.217549069204493	0.0756887128576549	0.360971766120277	3695	0.0789900134603949	-0.0694055040121777	0.227385530932968	0.0756877347869506	0.296727091280336	3694	NA	0.718767575789715	0.656538725779489
"hMGS.00082"	"dbp_m_all"	93.8565629228687	0.0454882374915401	-0.0522262608437584	0.143202735826839	0.0498383634655491	0.361453867476457	3695	0.055235398017426	-0.0424329650672803	0.152903761102132	0.0498148278878918	0.267584909696084	3694	NA	0.718767575789715	0.640292462487057
"hMGS.01642"	"dbp_m_all"	69.9594046008119	-0.0358657514133592	-0.112924505464468	0.0411930026377498	0.0393030948122279	0.361544680193329	3695	-0.0397133096318429	-0.116576222753482	0.0371496034897965	0.0392032042637562	0.311123122823823	3694	NA	0.718767575789715	0.664466836160975
"hMGS.02148"	"dbp_m_all"	83.3288227334236	0.050272612782506	-0.0581366324951185	0.158681858060131	0.0552931188433513	0.363304846473215	3695	0.0577713052791185	-0.0505130045772016	0.166055615135439	0.0552293914639836	0.295620425871501	3694	NA	0.718767575789715	0.656538725779489
"hMGS.00029"	"dbp_m_all"	91.2313937753721	-0.0376984104693415	-0.119129797359059	0.043732976420376	0.0415333151830492	0.364115512299914	3695	-0.0322477172944073	-0.113651700838604	0.0491562662497894	0.0415193344248637	0.437392185981555	3694	NA	0.718767575789715	0.734199449372621
"hMGS.01520"	"dbp_m_all"	67.2259810554804	-0.0427331821584248	-0.135256492783985	0.0497901284671352	0.0471906468594825	0.365238598388222	3695	-0.049406744935293	-0.141716716694136	0.0429032268235501	0.0470818309048017	0.294074123132759	3694	NA	0.718767575789715	0.656538725779489
"hMGS.00391"	"dbp_m_all"	66.0081190798376	-0.036323746234416	-0.114971710626203	0.0423242181573706	0.0401136566421636	0.365250657184779	3695	-0.040287823095468	-0.118870160426849	0.0382945142359126	0.0400801803732078	0.314877941016582	3694	NA	0.718767575789715	0.664466836160975
"hMGS.01257"	"dbp_m_all"	91.7726657645467	-0.0559106756749537	-0.177061941221174	0.0652405898712665	0.0617920667809704	0.365621949360718	3695	-0.0470368174157861	-0.167956686722357	0.0738830518907853	0.0616740394482607	0.445711768892667	3694	NA	0.718767575789715	0.734199449372621
"hMGS.00077"	"dbp_m_all"	92.7198917456022	0.049864347464388	-0.0585936813051403	0.158322376233916	0.0553180004058834	0.367429693593996	3695	0.058090703170574	-0.0503987147190637	0.166580121060212	0.0553340048828578	0.293872246852628	3694	NA	0.718767575789715	0.656538725779489
"hMGS.00583"	"dbp_m_all"	94.1813261163735	0.0506079513875845	-0.0612180006647558	0.162433903439925	0.0570357780903873	0.374976131251416	3695	0.0589296406607962	-0.0528370795199049	0.170696360841497	0.0570055620218296	0.301321877876407	3694	NA	0.727394072143865	0.656538725779489
"hMGS.01036"	"dbp_m_all"	61.5426251691475	-0.0333677696296119	-0.107453804007806	0.0407182647485822	0.0377868870225554	0.37726782099999	3695	-0.0380382972115476	-0.111945644712176	0.0358690502890809	0.0376957458803866	0.313001132590096	3694	NA	0.727394072143865	0.664466836160975
"hMGS.00227"	"dbp_m_all"	68.1190798376184	-0.0340224508835223	-0.11027605641128	0.0422311546442358	0.0388924363589366	0.381750663518623	3695	-0.0378869689776674	-0.114070833805069	0.038296895849734	0.0388568620825558	0.329606773706773	3694	NA	0.730779841592793	0.690114182448556
"hMGS.00158"	"dbp_m_all"	95.6427604871448	0.0536703824697038	-0.0681462650749699	0.175487030014377	0.0621314386290309	0.387744734488197	3695	0.0654816546220382	-0.0564954369042127	0.187458746148289	0.0622132656751496	0.292625245126016	3694	NA	0.732350265169577	0.656538725779489
"hMGS.00222"	"dbp_m_all"	41.2178619756428	-0.0375167382847882	-0.122721510041383	0.0476880334718067	0.0434578947459052	0.388036334530149	3695	-0.0420090206271902	-0.12716803081141	0.0431499895570295	0.043434550364594	0.333519626500875	3694	NA	0.732350265169577	0.692893487614221
"hMGS.00012"	"dbp_m_all"	97.2665764546685	-0.0452096996194197	-0.148766098451587	0.0583466992127478	0.0528179700260155	0.392081176916982	3695	-0.0349221260942353	-0.138445682756168	0.068601430567697	0.052801214176017	0.50840573282543	3694	NA	0.73381547373846	0.772790160681502
"hMGS.05945"	"dbp_m_all"	93.5047361299053	-0.073136481721941	-0.241444953843854	0.0951719903999717	0.0858441577334789	0.394288911262456	3695	-0.061082617750587	-0.229359174791948	0.107193939290774	0.0858278716037479	0.476704825333792	3694	NA	0.73381547373846	0.760457697556288
"hMGS.00453"	"dbp_m_all"	75.31799729364	-0.0373363763353751	-0.124500077302946	0.0498273246321955	0.044457028218247	0.401059517764015	3695	-0.0415790399277635	-0.128733650911247	0.0455755710557205	0.0444523877400609	0.349665400518742	3694	NA	0.740917094811058	0.696406188989493
"hMGS.00074"	"dbp_m_all"	61.7591339648173	-0.0272667461120476	-0.0912716291467842	0.036738136922689	0.0326450903253815	0.403633939710502	3695	-0.0306056098562813	-0.0945627144938964	0.0333514947813339	0.0326207183073961	0.348191653162427	3694	NA	0.740917094811058	0.696406188989493
"hMGS.00526"	"dbp_m_all"	39.2963464140731	-0.0288728420340854	-0.0978451232104573	0.0400994391422864	0.035178665161036	0.411844205434122	3695	-0.0325383441793289	-0.101477852594937	0.036401164236279	0.035161946386067	0.354828096194423	3694	NA	0.750845218070373	0.696406188989493
"hMGS.00007"	"dbp_m_all"	98.8633288227334	0.0634760609517292	-0.0912291283116329	0.218181250215091	0.0789059308891601	0.421189303668848	3695	0.0759638691156913	-0.0790230298243639	0.230950768055746	0.07904960676858	0.336635040246551	3694	NA	0.762694144481428	0.693986082969813
"hMGS.00226"	"dbp_m_all"	71.5290933694181	-0.0347033594432097	-0.121910538209188	0.0525038193227684	0.0444792036615705	0.435315783901774	3695	-0.0300675235083543	-0.117307040886713	0.0571719938700047	0.0444956934463684	0.499249427327948	3694	NA	0.780222726521831	0.764564837279372
"hMGS.01167"	"dbp_m_all"	82.5169147496617	0.0385644781509207	-0.0586364961454528	0.135765452447294	0.049576445345554	0.436691824545801	3695	0.0445293259947999	-0.0524641326160746	0.141522784605674	0.0494705992232264	0.368118683038382	3694	NA	0.780222726521831	0.696406188989493
"hMGS.00351"	"dbp_m_all"	32.6657645466847	-0.0314587316879137	-0.111737519753277	0.04882005637745	0.0409454429622761	0.442354704107778	3695	-0.0372515836520923	-0.117369300376046	0.0428661330718617	0.040863286158623	0.362032952175509	3694	NA	0.785106362257513	0.696406188989493
"hMGS.00049"	"dbp_m_all"	95.8863328822733	-0.0435876134025711	-0.158173753406008	0.0709985266008662	0.0584435860685643	0.455833301489593	3695	-0.0330341796952859	-0.147559657205048	0.0814912978144759	0.0584126401911691	0.571747921936879	3694	NA	0.803706084205336	0.804324814212965
"hMGS.00761"	"dbp_m_all"	79.106901217862	-0.0328816219189469	-0.121460625642669	0.0556973818047747	0.0451788901156781	0.466777945564941	3695	-0.0285825349986276	-0.117035573085907	0.0598705030886515	0.0451146382442947	0.526412846793016	3694	NA	0.814970442811852	0.775157378794111
"hMGS.00091"	"dbp_m_all"	79.6211096075778	-0.0271310891502658	-0.101852139913207	0.0475899616126749	0.0381107711741271	0.476572674113616	3695	-0.021478352759527	-0.0960596836705637	0.0531029781515098	0.0380395047653355	0.572358992877916	3694	NA	0.814970442811852	0.804324814212965
"hMGS.00096"	"dbp_m_all"	45.1691474966171	0.0157261458178959	-0.02775409243285	0.0592063840686417	0.0221766877426268	0.47829032004365	3695	0.0131063114193735	-0.0303201388124091	0.0565327616511561	0.0221492515667757	0.554070822892423	3694	NA	0.814970442811852	0.797348080817229
"hMGS.00099"	"dbp_m_all"	91.2855209742896	0.034983954686153	-0.0618580113743063	0.131825920746612	0.0493933365617662	0.478822093360048	3695	0.0446766986850664	-0.0521222531551141	0.141475650525247	0.049371392878417	0.36557375864089	3694	NA	0.814970442811852	0.696406188989493
"hMGS.01717"	"dbp_m_all"	70.0135317997294	0.036043924471212	-0.0654740160097838	0.137561864952208	0.0517782734615766	0.48639856435737	3695	0.0309351085879112	-0.0705088629131645	0.132379080088987	0.0517405413686266	0.549951799418216	3694	NA	0.814970442811852	0.796686931049091
"hMGS.00038"	"dbp_m_all"	86.0081190798376	0.0264908943559308	-0.0482944213524213	0.101276210064283	0.0381435489068287	0.487410574918828	3695	0.0317505193920805	-0.0429510585133017	0.106452097297463	0.0381008356112529	0.404715097627046	3694	NA	0.814970442811852	0.732862474081407
"hMGS.02776"	"dbp_m_all"	70.7713125845737	-0.0349887246597085	-0.134180391276462	0.0642029419570445	0.0505917792939586	0.489240323289624	3695	-0.0418000334795324	-0.14085541528459	0.0572553483255253	0.0505222637110115	0.408089060145954	3694	NA	0.814970442811852	0.733270772205881
"hMGS.00421"	"dbp_m_all"	82.1380243572395	-0.0300405903620657	-0.116156732310299	0.0560755515861678	0.0439227305649122	0.494056285936809	3695	-0.0339948804041343	-0.120044391289073	0.0520546304808039	0.043888741852393	0.438645357884546	3694	NA	0.814970442811852	0.734199449372621
"hMGS.04311"	"dbp_m_all"	61.190798376184	-0.0279698321403147	-0.108786292341818	0.0528466280611888	0.0412196775927838	0.497463596444864	3695	-0.0334609050155114	-0.114087699364116	0.0471658893330932	0.0411229364020857	0.415882611355745	3694	NA	0.814970442811852	0.734199449372621
"hMGS.00342"	"dbp_m_all"	51.2313937753721	-0.0235575026245586	-0.0919337905840361	0.0448187853349188	0.0348746844102505	0.499408178061459	3695	-0.028646040438347	-0.0968674460571417	0.0395753651804477	0.0347956848239885	0.41041274563762	3694	NA	0.814970442811852	0.733270772205881
"hMGS.05778"	"dbp_m_all"	62.1650879566982	-0.0192797847884995	-0.0757262524020646	0.0371666828250656	0.0287899914260212	0.503111646466845	3695	-0.0224508035365456	-0.0787736594321224	0.0338720523590312	0.0287269417033163	0.434545975130602	3694	NA	0.814970442811852	0.734199449372621
"hMGS.00818"	"dbp_m_all"	65.575101488498	0.0336528973748133	-0.0650669573579447	0.132372752107571	0.0503511360673904	0.503944307752902	3695	0.0396265869391951	-0.0589449445739254	0.138198118452316	0.0502754804307855	0.430638391441775	3694	NA	0.814970442811852	0.734199449372621
"hMGS.01256"	"dbp_m_all"	75.5074424898511	-0.0375965882517611	-0.149530485099034	0.0743373085955113	0.0570908343206878	0.510233744235505	3695	-0.0444582853410388	-0.156225376568794	0.0673088058867165	0.0570057512708817	0.435506573802891	3694	NA	0.814970442811852	0.734199449372621
"hMGS.00068"	"dbp_m_all"	44.276048714479	-0.0196048960594939	-0.0785132977951823	0.0393035056761944	0.0300456778358883	0.514118689872272	3695	-0.0227274411873993	-0.0815932680077411	0.0361383856329426	0.0300239600513275	0.449113688634291	3694	NA	0.814970442811852	0.734199449372621
"hMGS.00332"	"dbp_m_all"	93.3423545331529	0.0426011692112782	-0.0863323268179362	0.171534665240492	0.0657613204535753	0.517146241282381	3695	0.0525081357649721	-0.0764063405514484	0.181422612081393	0.0657516133897997	0.424585206589711	3694	NA	0.814970442811852	0.734199449372621
"hMGS.00711"	"dbp_m_all"	50.9066305818674	0.0406272742123764	-0.0826409134529516	0.163895461877704	0.0628717830543766	0.51819620167077	3695	0.0357595306619196	-0.0871899262585465	0.158708987582386	0.0627092114781418	0.568548308328859	3694	NA	0.814970442811852	0.804324814212965
"hMGS.00003"	"dbp_m_all"	95.020297699594	0.0359657824136088	-0.0734352930318913	0.145366857859109	0.0557989925186483	0.519253929760399	3695	0.0470387501979993	-0.0624238357494429	0.156501336145441	0.0558303600768471	0.399547793836688	3694	NA	0.814970442811852	0.728427270396138
"hMGS.00205"	"dbp_m_all"	89.1745602165088	0.0322037827752439	-0.0661258998014668	0.130533465351955	0.0501521324184078	0.520835229383303	3695	0.0379365007310236	-0.0603593616780391	0.136232363140086	0.0501348780029477	0.449286230213096	3694	NA	0.814970442811852	0.734199449372621
"hMGS.02007"	"dbp_m_all"	78.8362652232747	-0.0283211016334732	-0.115046003238683	0.058403799971737	0.0442332227187323	0.522039662832821	3695	-0.0229850234977513	-0.109644615908796	0.0636745689132929	0.0441999081836461	0.603078908390888	3694	NA	0.814970442811852	0.833119316746176
"hMGS.00008"	"dbp_m_all"	82.0568335588633	0.0226385368827582	-0.0468522976679315	0.0921293714334479	0.0354431484463808	0.523040731953875	3695	0.0275553497314421	-0.041858439917644	0.0969691393805281	0.0354038490582321	0.436434837069321	3694	NA	0.814970442811852	0.734199449372621
"hMGS.00165"	"dbp_m_all"	92.6657645466847	0.0408998587718522	-0.0882609862658249	0.170060703809529	0.0658772776831608	0.534738412711137	3695	0.0506072948900013	-0.078528640480099	0.179743230260102	0.0658645664924713	0.442327768672577	3694	NA	0.826376966822121	0.734199449372621
"hMGS.00436"	"dbp_m_all"	62.6792963464141	-0.0283999112281737	-0.118638751922768	0.0618389294664203	0.0460254743959764	0.537242607812869	3695	-0.0337878589737328	-0.123973861504723	0.0563981435572571	0.0459985204224409	0.462666506009367	3694	NA	0.826376966822121	0.751482567336427
"hMGS.00048"	"dbp_m_all"	93.7483085250338	0.0330702078873555	-0.0728492842893784	0.138989700064089	0.0540232436242628	0.540478948912805	3695	0.0422190762356085	-0.0636180548464693	0.148056207317686	0.0539812309993298	0.434203776970879	3694	NA	0.826376966822121	0.734199449372621
"hMGS.00432"	"dbp_m_all"	41.6508795669824	-0.0189717410436747	-0.0806206251047951	0.0426771430174457	0.0314434351445031	0.546306889565328	3695	-0.0226810921184189	-0.0841800427136588	0.038817858476821	0.0313669600106931	0.469672777991422	3694	NA	0.826376966822121	0.753726374261683
"hMGS.06989"	"dbp_m_all"	47.9296346414073	-0.0282553026503796	-0.12025966259586	0.063749057295101	0.0469259609320601	0.547129021637242	3695	-0.0328959597403258	-0.124667792526033	0.0588758730453809	0.0468073581945004	0.48222954565396	3694	NA	0.826376966822121	0.764564837279372
"hMGS.00021"	"dbp_m_all"	75.020297699594	-0.0206672463252279	-0.0882556413952953	0.0469211487448396	0.0344728270312197	0.548862313784842	3695	-0.0237270598356422	-0.091160329935431	0.0437062102641465	0.0343937037321424	0.490323036437207	3694	NA	0.826376966822121	0.764564837279372
"hMGS.00034"	"dbp_m_all"	40.3788903924222	-0.0198730284750019	-0.0859558920314647	0.0462098350814608	0.0337049448022551	0.555484333794024	3695	-0.0243303017739634	-0.0902776414281978	0.041617037880271	0.0336358189160073	0.469515309194013	3694	NA	0.829366280063608	0.753726374261683
"hMGS.00310"	"dbp_m_all"	83.0040595399188	0.0226832576292471	-0.053501348985625	0.0988678642441192	0.0388572441105218	0.55941945892658	3695	0.0268476830166229	-0.0492319569335324	0.102927322966778	0.0388037031664271	0.489054797636028	3694	NA	0.829366280063608	0.764564837279372
"hMGS.00331"	"dbp_m_all"	82.192151556157	0.0273396346433964	-0.0646507736206185	0.119330042907411	0.0469188450077736	0.56013170407281	3695	0.0319458817957137	-0.0599730977645612	0.123864861355989	0.0468824090197406	0.495659785805691	3694	NA	0.829366280063608	0.764564837279372
"hMGS.00124"	"dbp_m_all"	66.1975642760487	-0.0200550972938579	-0.0886146086379593	0.0485044140502436	0.034968135779227	0.566325426367331	3695	-0.0169588280154992	-0.0853630774787422	0.0514454214477439	0.0348889426032108	0.626940044270437	3694	NA	0.830188845347109	0.848585514467056
"hMGS.00152"	"dbp_m_all"	45.0067658998647	0.0191218245051422	-0.0463411967311021	0.0845848457413864	0.0333888000399868	0.566882681710899	3695	0.0155767996022127	-0.049876927521845	0.0810305267262705	0.0333840564981941	0.640818853856036	3694	NA	0.830188845347109	0.863012325796068
"hMGS.00392"	"dbp_m_all"	40.3247631935047	-0.019675505212565	-0.0879140272567517	0.0485630168316216	0.034804418197187	0.571894132336002	3695	-0.0235916195179166	-0.0917934720981244	0.0446102330622912	0.0347857119809805	0.497689740449122	3694	NA	0.831253702908229	0.764564837279372
"hMGS.02604"	"dbp_m_all"	89.6075778078484	0.0341047207268579	-0.0847701442611871	0.152979585714903	0.060631010025378	0.573813190440382	3695	0.0416640023702749	-0.0771528357930023	0.160480840533552	0.0606014082385493	0.491806784278372	3694	NA	0.831253702908229	0.764564837279372
"hMGS.00712"	"dbp_m_all"	48.1190798376184	-0.0227502274605039	-0.103433138838362	0.0579326839173541	0.0411515622677642	0.580407597041177	3695	-0.0268021489033367	-0.107429541390482	0.0538252435838086	0.0411232414770098	0.514603196118893	3694	NA	0.836286215091589	0.772790160681502
"hMGS.05754"	"dbp_m_all"	49.0663058186739	-0.0160844099091354	-0.0747383512715461	0.0425695314532753	0.0299158927089415	0.590849183134174	3695	-0.0193778453517544	-0.0778868402744893	0.0391311495709806	0.0298419613057482	0.516154622246227	3694	NA	0.840782105481937	0.772790160681502
"hMGS.00269"	"dbp_m_all"	61.2990527740189	-0.0200937098726993	-0.0937830937412447	0.0535956739958462	0.0375845791500754	0.592941460030469	3695	-0.0243633728660146	-0.0978720036354946	0.0491452579034655	0.0374923841703008	0.515849047323361	3694	NA	0.840782105481937	0.772790160681502
"hMGS.01305"	"dbp_m_all"	45.575101488498	0.0211748189601096	-0.0569916295970353	0.0993412675172544	0.0398680640065759	0.595367025761302	3695	0.0151190258920093	-0.0628783788216365	0.0931164306056551	0.039781841005595	0.70393206688193	3694	NA	0.840782105481937	0.88409376777873
